id,year,subdomain,value
91,2022,2.2 AMR surveillance system,26.88927944
92,2017,2.2 AMR surveillance system,6.700351494
92,2018,2.2 AMR surveillance system,6.700351494
92,2019,2.2 AMR surveillance system,17.48681898
92,2020,2.2 AMR surveillance system,57.00790861
92,2021,2.2 AMR surveillance system,12.10456942
92,2022,2.2 AMR surveillance system,18.82688928
93,2017,2.2 AMR surveillance system,33.63356766
93,2018,2.2 AMR surveillance system,36.31370826
93,2019,2.2 AMR surveillance system,43.01405975
93,2020,2.2 AMR surveillance system,40.33391916
93,2021,2.2 AMR surveillance system,40.33391916
93,2022,2.2 AMR surveillance system,40.33391916
94,2017,2.2 AMR surveillance system,40.33391916
94,2018,2.2 AMR surveillance system,43.03602812
94,2019,2.2 AMR surveillance system,40.37785589
94,2020,2.2 AMR surveillance system,48.41827768
94,2021,2.2 AMR surveillance system,47.07820738
94,2022,2.2 AMR surveillance system,51.09841828
95,2017,2.2 AMR surveillance system,13.42267135
95,2018,2.2 AMR surveillance system,21.50702988
95,2019,2.2 AMR surveillance system,24.18717047
95,2020,2.2 AMR surveillance system,28.22934974
95,2021,2.2 AMR surveillance system,28.22934974
95,2022,2.2 AMR surveillance system,22.84710018
96,2017,2.2 AMR surveillance system,21.48506151
96,2018,2.2 AMR surveillance system,21.48506151
96,2019,2.2 AMR surveillance system,25.52724077
96,2020,2.2 AMR surveillance system,30.9314587
96,2021,2.2 AMR surveillance system,24.16520211
96,2022,2.2 AMR surveillance system,20.14499121
97,2017,2.2 AMR surveillance system,51.09841828
97,2018,2.2 AMR surveillance system,48.41827768
97,2019,2.2 AMR surveillance system,45.73813708
97,2020,2.2 AMR surveillance system,45.73813708
97,2021,2.2 AMR surveillance system,44.39806678
97,2022,2.2 AMR surveillance system,45.73813708
98,2017,2.2 AMR surveillance system,24.20913884
98,2018,2.2 AMR surveillance system,26.88927944
98,2019,2.2 AMR surveillance system,28.22934974
98,2020,2.2 AMR surveillance system,28.22934974
98,2021,2.2 AMR surveillance system,29.56942004
98,2022,2.2 AMR surveillance system,29.56942004
99,2017,2.2 AMR surveillance system,21.52899824
99,2018,2.2 AMR surveillance system,24.20913884
99,2019,2.2 AMR surveillance system,25.54920914
99,2020,2.2 AMR surveillance system,28.22934974
99,2021,2.2 AMR surveillance system,33.6115993
99,2022,2.2 AMR surveillance system,34.9516696
100,2017,2.2 AMR surveillance system,22.84710018
100,2018,2.2 AMR surveillance system,22.84710018
100,2019,2.2 AMR surveillance system,20.16695958
100,2020,2.2 AMR surveillance system,21.52899824
100,2021,2.2 AMR surveillance system,39.25746924
100,2022,2.2 AMR surveillance system,45.9797891
101,2017,2.2 AMR surveillance system,10.76449912
101,2018,2.2 AMR surveillance system,16.16871705
101,2019,2.2 AMR surveillance system,10.76449912
101,2020,2.2 AMR surveillance system,2.680140598
101,2021,2.2 AMR surveillance system,8.084358524
101,2022,2.2 AMR surveillance system,36.55536028
102,2017,2.2 AMR surveillance system,10.72056239
102,2018,2.2 AMR surveillance system,18.80492091
102,2019,2.2 AMR surveillance system,18.80492091
102,2020,2.2 AMR surveillance system,28.14147627
102,2021,2.2 AMR surveillance system,22.84710018
102,2022,2.2 AMR surveillance system,30.88752197
103,2017,2.2 AMR surveillance system,29.5254833
103,2018,2.2 AMR surveillance system,29.5254833
103,2019,2.2 AMR surveillance system,29.5254833
103,2020,2.2 AMR surveillance system,29.5254833
103,2021,2.2 AMR surveillance system,29.5254833
103,2022,2.2 AMR surveillance system,22.89103691
104,2017,2.2 AMR surveillance system,75.83479789
104,2018,2.2 AMR surveillance system,70.43057996
104,2019,2.2 AMR surveillance system,70.43057996
104,2020,2.2 AMR surveillance system,13.44463972
104,2021,2.2 AMR surveillance system,71.77065026
104,2022,2.2 AMR surveillance system,31.17311072
105,2017,2.2 AMR surveillance system,5.360281195
105,2018,2.2 AMR surveillance system,5.360281195
105,2019,2.2 AMR surveillance system,5.360281195
105,2020,2.2 AMR surveillance system,5.360281195
105,2021,2.2 AMR surveillance system,5.360281195
105,2022,2.2 AMR surveillance system,9.402460457
106,2017,2.2 AMR surveillance system,100
106,2018,2.2 AMR surveillance system,100
106,2019,2.2 AMR surveillance system,100
106,2020,2.2 AMR surveillance system,76.88927944
106,2021,2.2 AMR surveillance system,74.18717047
106,2022,2.2 AMR surveillance system,87.93936731
107,2017,2.2 AMR surveillance system,40.33391916
107,2018,2.2 AMR surveillance system,43.01405975
107,2019,2.2 AMR surveillance system,45.69420035
107,2020,2.2 AMR surveillance system,40.28998243
107,2021,2.2 AMR surveillance system,45.69420035
107,2022,2.2 AMR surveillance system,48.39630931
108,2017,2.2 AMR surveillance system,22.91300527
108,2018,2.2 AMR surveillance system,22.91300527
108,2019,2.2 AMR surveillance system,22.91300527
108,2020,2.2 AMR surveillance system,22.91300527
108,2021,2.2 AMR surveillance system,22.91300527
108,2022,2.2 AMR surveillance system,22.91300527
109,2017,2.2 AMR surveillance system,47.07820738
109,2018,2.2 AMR surveillance system,47.07820738
109,2019,2.2 AMR surveillance system,43.05799649
109,2020,2.2 AMR surveillance system,45.73813708
109,2021,2.2 AMR surveillance system,32.31546573
109,2022,2.2 AMR surveillance system,85.25922671
110,2017,2.2 AMR surveillance system,16.16871705
110,2018,2.2 AMR surveillance system,10.76449912
110,2019,2.2 AMR surveillance system,10.76449912
110,2020,2.2 AMR surveillance system,8.040421793
110,2021,2.2 AMR surveillance system,36.29173989
110,2022,2.2 AMR surveillance system,77.15289982
111,2017,2.2 AMR surveillance system,9.380492091
111,2018,2.2 AMR surveillance system,9.380492091
111,2019,2.2 AMR surveillance system,9.380492091
111,2020,2.2 AMR surveillance system,12.06063269
111,2021,2.2 AMR surveillance system,12.06063269
111,2022,2.2 AMR surveillance system,12.06063269
112,2017,2.2 AMR surveillance system,29.56942004
112,2018,2.2 AMR surveillance system,29.56942004
112,2019,2.2 AMR surveillance system,34.97363796
112,2020,2.2 AMR surveillance system,32.29349736
112,2021,2.2 AMR surveillance system,32.29349736
112,2022,2.2 AMR surveillance system,34.97363796
113,2017,2.2 AMR surveillance system,5.360281195
113,2018,2.2 AMR surveillance system,5.360281195
113,2019,2.2 AMR surveillance system,5.360281195
113,2020,2.2 AMR surveillance system,5.360281195
113,2021,2.2 AMR surveillance system,2.680140598
113,2022,2.2 AMR surveillance system,2.680140598
114,2017,2.2 AMR surveillance system,16.10281195
114,2018,2.2 AMR surveillance system,18.78295255
114,2019,2.2 AMR surveillance system,28.22934974
114,2020,2.2 AMR surveillance system,26.88927944
114,2021,2.2 AMR surveillance system,21.48506151
114,2022,2.2 AMR surveillance system,29.56942004
115,2017,2.2 AMR surveillance system,48.90158172
115,2018,2.2 AMR surveillance system,48.90158172
115,2019,2.2 AMR surveillance system,48.90158172
115,2020,2.2 AMR surveillance system,48.90158172
115,2021,2.2 AMR surveillance system,48.90158172
115,2022,2.2 AMR surveillance system,62.34622144
116,2017,2.2 AMR surveillance system,5.382249561
116,2018,2.2 AMR surveillance system,5.382249561
116,2019,2.2 AMR surveillance system,5.382249561
116,2020,2.2 AMR surveillance system,5.382249561
116,2021,2.2 AMR surveillance system,10.78646749
116,2022,2.2 AMR surveillance system,5.360281195
117,2017,2.2 AMR surveillance system,20.14499121
117,2018,2.2 AMR surveillance system,22.86906854
117,2019,2.2 AMR surveillance system,26.88927944
117,2020,2.2 AMR surveillance system,32.271529
117,2021,2.2 AMR surveillance system,37.65377856
117,2022,2.2 AMR surveillance system,37.65377856
118,2017,2.2 AMR surveillance system,21.57293497
118,2018,2.2 AMR surveillance system,16.14674868
118,2019,2.2 AMR surveillance system,18.82688928
118,2020,2.2 AMR surveillance system,32.24956063
118,2021,2.2 AMR surveillance system,63.44463972
118,2022,2.2 AMR surveillance system,40.33391916
119,2017,2.2 AMR surveillance system,48.41827768
119,2018,2.2 AMR surveillance system,48.41827768
119,2019,2.2 AMR surveillance system,48.41827768
119,2020,2.2 AMR surveillance system,34.92970123
119,2021,2.2 AMR surveillance system,34.92970123
119,2022,2.2 AMR surveillance system,34.92970123
120,2017,2.2 AMR surveillance system,41.67398946
120,2018,2.2 AMR surveillance system,49.75834798
120,2019,2.2 AMR surveillance system,49.75834798
120,2020,2.2 AMR surveillance system,52.43848858
120,2021,2.2 AMR surveillance system,52.43848858
120,2022,2.2 AMR surveillance system,52.43848858
121,2017,2.2 AMR surveillance system,14.78471002
121,2018,2.2 AMR surveillance system,20.16695958
121,2019,2.2 AMR surveillance system,21.50702988
121,2020,2.2 AMR surveillance system,29.61335677
121,2021,2.2 AMR surveillance system,26.9112478
121,2022,2.2 AMR surveillance system,29.5913884
122,2017,2.2 AMR surveillance system,10.74253076
122,2018,2.2 AMR surveillance system,13.44463972
122,2019,2.2 AMR surveillance system,13.44463972
122,2020,2.2 AMR surveillance system,13.44463972
122,2021,2.2 AMR surveillance system,13.44463972
122,2022,2.2 AMR surveillance system,16.12478032
123,2017,2.2 AMR surveillance system,16.08084359
123,2018,2.2 AMR surveillance system,16.08084359
123,2019,2.2 AMR surveillance system,16.08084359
123,2020,2.2 AMR surveillance system,16.08084359
123,2021,2.2 AMR surveillance system,16.08084359
123,2022,2.2 AMR surveillance system,17.46485062
124,2017,2.2 AMR surveillance system,0
124,2018,2.2 AMR surveillance system,0
124,2019,2.2 AMR surveillance system,0
124,2020,2.2 AMR surveillance system,0
124,2021,2.2 AMR surveillance system,0
124,2022,2.2 AMR surveillance system,8.040421793
125,2017,2.2 AMR surveillance system,51.09841828
125,2018,2.2 AMR surveillance system,51.09841828
125,2019,2.2 AMR surveillance system,51.09841828
125,2020,2.2 AMR surveillance system,53.77855888
125,2021,2.2 AMR surveillance system,22.82513181
125,2022,2.2 AMR surveillance system,43.03602812
126,2017,2.2 AMR surveillance system,20.23286467
126,2018,2.2 AMR surveillance system,22.91300527
126,2019,2.2 AMR surveillance system,22.91300527
126,2020,2.2 AMR surveillance system,33.63356766
126,2021,2.2 AMR surveillance system,33.63356766
126,2022,2.2 AMR surveillance system,32.29349736
127,2017,2.2 AMR surveillance system,12.12653779
127,2018,2.2 AMR surveillance system,12.12653779
127,2019,2.2 AMR surveillance system,12.12653779
127,2020,2.2 AMR surveillance system,12.12653779
127,2021,2.2 AMR surveillance system,12.12653779
127,2022,2.2 AMR surveillance system,12.12653779
128,2017,2.2 AMR surveillance system,28.22934974
128,2018,2.2 AMR surveillance system,28.22934974
128,2019,2.2 AMR surveillance system,33.58963093
128,2020,2.2 AMR surveillance system,34.9516696
128,2021,2.2 AMR surveillance system,32.29349736
128,2022,2.2 AMR surveillance system,24.18717047
129,2017,2.2 AMR surveillance system,0
129,2018,2.2 AMR surveillance system,0
129,2019,2.2 AMR surveillance system,0
129,2020,2.2 AMR surveillance system,0
129,2021,2.2 AMR surveillance system,1.340070299
129,2022,2.2 AMR surveillance system,0
130,2017,2.2 AMR surveillance system,36.57732865
130,2018,2.2 AMR surveillance system,36.57732865
130,2019,2.2 AMR surveillance system,39.25746924
130,2020,2.2 AMR surveillance system,36.55536028
130,2021,2.2 AMR surveillance system,16.12478032
130,2022,2.2 AMR surveillance system,18.80492091
131,2017,2.2 AMR surveillance system,8.084358524
131,2018,2.2 AMR surveillance system,8.084358524
131,2019,2.2 AMR surveillance system,8.084358524
131,2020,2.2 AMR surveillance system,22.82513181
131,2021,2.2 AMR surveillance system,30.88752197
131,2022,2.2 AMR surveillance system,58.04042179
132,2017,2.2 AMR surveillance system,10.74253076
132,2018,2.2 AMR surveillance system,10.74253076
132,2019,2.2 AMR surveillance system,10.74253076
132,2020,2.2 AMR surveillance system,25.54920914
132,2021,2.2 AMR surveillance system,25.54920914
132,2022,2.2 AMR surveillance system,20.16695958
133,2017,2.2 AMR surveillance system,9.380492091
133,2018,2.2 AMR surveillance system,12.10456942
133,2019,2.2 AMR surveillance system,8.040421793
133,2020,2.2 AMR surveillance system,6.700351494
133,2021,2.2 AMR surveillance system,9.380492091
133,2022,2.2 AMR surveillance system,9.380492091
134,2017,2.2 AMR surveillance system,0
134,2018,2.2 AMR surveillance system,2.680140598
134,2019,2.2 AMR surveillance system,2.680140598
134,2020,2.2 AMR surveillance system,55.62390158
134,2021,2.2 AMR surveillance system,16.12478032
134,2022,2.2 AMR surveillance system,5.382249561
135,2017,2.2 AMR surveillance system,10.76449912
135,2018,2.2 AMR surveillance system,10.76449912
135,2019,2.2 AMR surveillance system,10.76449912
135,2020,2.2 AMR surveillance system,10.76449912
135,2021,2.2 AMR surveillance system,10.76449912
135,2022,2.2 AMR surveillance system,10.76449912
136,2017,2.2 AMR surveillance system,30.9314587
136,2018,2.2 AMR surveillance system,30.9314587
136,2019,2.2 AMR surveillance system,25.52724077
136,2020,2.2 AMR surveillance system,25.52724077
136,2021,2.2 AMR surveillance system,20.14499121
136,2022,2.2 AMR surveillance system,20.14499121
137,2017,2.2 AMR surveillance system,21.46309315
137,2018,2.2 AMR surveillance system,24.16520211
137,2019,2.2 AMR surveillance system,34.92970123
137,2020,2.2 AMR surveillance system,34.92970123
137,2021,2.2 AMR surveillance system,44.57381371
137,2022,2.2 AMR surveillance system,56.70035149
138,2017,2.2 AMR surveillance system,37.65377856
138,2018,2.2 AMR surveillance system,37.65377856
138,2019,2.2 AMR surveillance system,41.67398946
138,2020,2.2 AMR surveillance system,38.99384886
138,2021,2.2 AMR surveillance system,38.99384886
138,2022,2.2 AMR surveillance system,36.31370826
139,2017,2.2 AMR surveillance system,13.40070299
139,2018,2.2 AMR surveillance system,24.20913884
139,2019,2.2 AMR surveillance system,24.20913884
139,2020,2.2 AMR surveillance system,29.5913884
139,2021,2.2 AMR surveillance system,40.33391916
139,2022,2.2 AMR surveillance system,32.271529
140,2017,2.2 AMR surveillance system,51.38400703
140,2018,2.2 AMR surveillance system,48.6599297
140,2019,2.2 AMR surveillance system,51.38400703
140,2020,2.2 AMR surveillance system,59.42442882
140,2021,2.2 AMR surveillance system,58.04042179
140,2022,2.2 AMR surveillance system,59.44639719
141,2017,2.2 AMR surveillance system,44.39806678
141,2018,2.2 AMR surveillance system,44.39806678
141,2019,2.2 AMR surveillance system,45.73813708
141,2020,2.2 AMR surveillance system,44.39806678
141,2021,2.2 AMR surveillance system,45.73813708
141,2022,2.2 AMR surveillance system,49.75834798
142,2017,2.2 AMR surveillance system,72.86906854
142,2018,2.2 AMR surveillance system,72.86906854
142,2019,2.2 AMR surveillance system,72.86906854
142,2020,2.2 AMR surveillance system,72.86906854
142,2021,2.2 AMR surveillance system,72.86906854
142,2022,2.2 AMR surveillance system,72.86906854
143,2017,2.2 AMR surveillance system,16.16871705
143,2018,2.2 AMR surveillance system,2.680140598
143,2019,2.2 AMR surveillance system,2.680140598
143,2020,2.2 AMR surveillance system,9.402460457
143,2021,2.2 AMR surveillance system,5.404217926
143,2022,2.2 AMR surveillance system,5.404217926
144,2017,2.2 AMR surveillance system,8.084358524
144,2018,2.2 AMR surveillance system,8.084358524
144,2019,2.2 AMR surveillance system,8.084358524
144,2020,2.2 AMR surveillance system,8.084358524
144,2021,2.2 AMR surveillance system,10.76449912
144,2022,2.2 AMR surveillance system,8.062390158
145,2017,2.2 AMR surveillance system,46.22144112
145,2018,2.2 AMR surveillance system,46.22144112
145,2019,2.2 AMR surveillance system,46.22144112
145,2020,2.2 AMR surveillance system,51.60369069
145,2021,2.2 AMR surveillance system,51.60369069
145,2022,2.2 AMR surveillance system,73.06678383
146,2017,2.2 AMR surveillance system,21.52899824
146,2018,2.2 AMR surveillance system,18.82688928
146,2019,2.2 AMR surveillance system,24.18717047
146,2020,2.2 AMR surveillance system,5.360281195
146,2021,2.2 AMR surveillance system,12.08260105
146,2022,2.2 AMR surveillance system,12.08260105
147,2017,2.2 AMR surveillance system,26.84534271
147,2018,2.2 AMR surveillance system,40.37785589
147,2019,2.2 AMR surveillance system,40.37785589
147,2020,2.2 AMR surveillance system,43.05799649
147,2021,2.2 AMR surveillance system,26.9112478
147,2022,2.2 AMR surveillance system,26.9112478
148,2017,2.2 AMR surveillance system,41.95957821
148,2018,2.2 AMR surveillance system,41.95957821
148,2019,2.2 AMR surveillance system,41.95957821
148,2020,2.2 AMR surveillance system,41.95957821
148,2021,2.2 AMR surveillance system,21.48506151
148,2022,2.2 AMR surveillance system,50.24165202
149,2017,2.2 AMR surveillance system,18.78295255
149,2018,2.2 AMR surveillance system,18.78295255
149,2019,2.2 AMR surveillance system,18.78295255
149,2020,2.2 AMR surveillance system,21.46309315
149,2021,2.2 AMR surveillance system,41.65202109
149,2022,2.2 AMR surveillance system,34.9516696
150,2017,2.2 AMR surveillance system,18.82688928
150,2018,2.2 AMR surveillance system,18.82688928
150,2019,2.2 AMR surveillance system,26.88927944
150,2020,2.2 AMR surveillance system,17.46485062
150,2021,2.2 AMR surveillance system,20.16695958
150,2022,2.2 AMR surveillance system,32.29349736
151,2017,2.2 AMR surveillance system,13.44463972
151,2018,2.2 AMR surveillance system,0
151,2019,2.2 AMR surveillance system,0
151,2020,2.2 AMR surveillance system,5.360281195
151,2021,2.2 AMR surveillance system,6.700351494
151,2022,2.2 AMR surveillance system,2.702108963
152,2017,2.2 AMR surveillance system,30.9314587
152,2018,2.2 AMR surveillance system,30.9314587
152,2019,2.2 AMR surveillance system,37.65377856
152,2020,2.2 AMR surveillance system,41.69595782
152,2021,2.2 AMR surveillance system,44.37609842
152,2022,2.2 AMR surveillance system,68.82688928
153,2017,2.2 AMR surveillance system,49.75834798
153,2018,2.2 AMR surveillance system,49.75834798
153,2019,2.2 AMR surveillance system,49.75834798
153,2020,2.2 AMR surveillance system,47.05623902
153,2021,2.2 AMR surveillance system,47.05623902
153,2022,2.2 AMR surveillance system,47.05623902
154,2017,2.2 AMR surveillance system,25.79086116
154,2018,2.2 AMR surveillance system,25.79086116
154,2019,2.2 AMR surveillance system,25.79086116
154,2020,2.2 AMR surveillance system,23.11072056
154,2021,2.2 AMR surveillance system,40.57557118
154,2022,2.2 AMR surveillance system,33.89718805
155,2017,2.2 AMR surveillance system,5.360281195
155,2018,2.2 AMR surveillance system,2.680140598
155,2019,2.2 AMR surveillance system,5.360281195
155,2020,2.2 AMR surveillance system,8.062390158
155,2021,2.2 AMR surveillance system,9.424428822
155,2022,2.2 AMR surveillance system,75.76889279
156,2017,2.2 AMR surveillance system,49.75834798
156,2018,2.2 AMR surveillance system,49.75834798
156,2019,2.2 AMR surveillance system,49.75834798
156,2020,2.2 AMR surveillance system,49.75834798
156,2021,2.2 AMR surveillance system,66.16871705
156,2022,2.2 AMR surveillance system,39.01581722
157,2017,2.2 AMR surveillance system,32.271529
157,2018,2.2 AMR surveillance system,37.65377856
157,2019,2.2 AMR surveillance system,32.271529
157,2020,2.2 AMR surveillance system,59.44639719
157,2021,2.2 AMR surveillance system,33.56766257
157,2022,2.2 AMR surveillance system,55.38224956
158,2017,2.2 AMR surveillance system,18.84885764
158,2018,2.2 AMR surveillance system,13.44463972
158,2019,2.2 AMR surveillance system,13.44463972
158,2020,2.2 AMR surveillance system,54.26186292
158,2021,2.2 AMR surveillance system,18.84885764
158,2022,2.2 AMR surveillance system,21.48506151
159,2017,2.2 AMR surveillance system,5.360281195
159,2018,2.2 AMR surveillance system,10.72056239
159,2019,2.2 AMR surveillance system,9.380492091
159,2020,2.2 AMR surveillance system,8.040421793
159,2021,2.2 AMR surveillance system,2.680140598
159,2022,2.2 AMR surveillance system,8.040421793
160,2017,2.2 AMR surveillance system,8.040421793
160,2018,2.2 AMR surveillance system,8.040421793
160,2019,2.2 AMR surveillance system,6.700351494
160,2020,2.2 AMR surveillance system,14.74077329
160,2021,2.2 AMR surveillance system,20.14499121
160,2022,2.2 AMR surveillance system,54.04217926
161,2017,2.2 AMR surveillance system,52.43848858
161,2018,2.2 AMR surveillance system,49.73637961
161,2019,2.2 AMR surveillance system,49.75834798
161,2020,2.2 AMR surveillance system,49.75834798
161,2021,2.2 AMR surveillance system,70.16695958
161,2022,2.2 AMR surveillance system,70.16695958
162,2017,2.2 AMR surveillance system,2.680140598
162,2018,2.2 AMR surveillance system,2.680140598
162,2019,2.2 AMR surveillance system,2.680140598
162,2020,2.2 AMR surveillance system,2.680140598
162,2021,2.2 AMR surveillance system,2.680140598
162,2022,2.2 AMR surveillance system,2.680140598
163,2017,2.2 AMR surveillance system,62.36818981
163,2018,2.2 AMR surveillance system,59.68804921
163,2019,2.2 AMR surveillance system,65.0483304
163,2020,2.2 AMR surveillance system,67.728471
163,2021,2.2 AMR surveillance system,10.74253076
163,2022,2.2 AMR surveillance system,5.382249561
164,2017,2.2 AMR surveillance system,5.360281195
164,2018,2.2 AMR surveillance system,5.360281195
164,2019,2.2 AMR surveillance system,5.360281195
164,2020,2.2 AMR surveillance system,5.360281195
164,2021,2.2 AMR surveillance system,5.360281195
164,2022,2.2 AMR surveillance system,5.360281195
165,2017,2.2 AMR surveillance system,8.040421793
165,2018,2.2 AMR surveillance system,8.040421793
165,2019,2.2 AMR surveillance system,8.040421793
165,2020,2.2 AMR surveillance system,8.040421793
165,2021,2.2 AMR surveillance system,8.040421793
165,2022,2.2 AMR surveillance system,8.040421793
166,2017,2.2 AMR surveillance system,48.6599297
166,2018,2.2 AMR surveillance system,48.6599297
166,2019,2.2 AMR surveillance system,48.6599297
166,2020,2.2 AMR surveillance system,51.36203866
166,2021,2.2 AMR surveillance system,56.74428822
166,2022,2.2 AMR surveillance system,32.271529
167,2017,2.2 AMR surveillance system,65.02636204
167,2018,2.2 AMR surveillance system,65.02636204
167,2019,2.2 AMR surveillance system,65.02636204
167,2020,2.2 AMR surveillance system,65.02636204
167,2021,2.2 AMR surveillance system,70.38664323
167,2022,2.2 AMR surveillance system,47.29789104
168,2017,2.2 AMR surveillance system,0
168,2018,2.2 AMR surveillance system,0
168,2019,2.2 AMR surveillance system,0
168,2020,2.2 AMR surveillance system,2.680140598
168,2021,2.2 AMR surveillance system,5.382249561
168,2022,2.2 AMR surveillance system,5.382249561
169,2017,2.2 AMR surveillance system,35.21528998
169,2018,2.2 AMR surveillance system,35.21528998
169,2019,2.2 AMR surveillance system,35.21528998
169,2020,2.2 AMR surveillance system,52.63620387
169,2021,2.2 AMR surveillance system,48.6599297
169,2022,2.2 AMR surveillance system,78.49297012
170,2017,2.2 AMR surveillance system,5.382249561
170,2018,2.2 AMR surveillance system,5.382249561
170,2019,2.2 AMR surveillance system,5.382249561
170,2020,2.2 AMR surveillance system,5.382249561
170,2021,2.2 AMR surveillance system,5.382249561
170,2022,2.2 AMR surveillance system,25.79086116
171,2017,2.2 AMR surveillance system,61.02811951
171,2018,2.2 AMR surveillance system,61.02811951
171,2019,2.2 AMR surveillance system,61.02811951
171,2020,2.2 AMR surveillance system,63.70826011
171,2021,2.2 AMR surveillance system,9.424428822
171,2022,2.2 AMR surveillance system,8.084358524
172,2017,2.2 AMR surveillance system,5.360281195
172,2018,2.2 AMR surveillance system,5.360281195
172,2019,2.2 AMR surveillance system,25.54920914
172,2020,2.2 AMR surveillance system,25.54920914
172,2021,2.2 AMR surveillance system,20.14499121
172,2022,2.2 AMR surveillance system,2.680140598
173,2017,2.2 AMR surveillance system,47.07820738
173,2018,2.2 AMR surveillance system,49.75834798
173,2019,2.2 AMR surveillance system,48.37434095
173,2020,2.2 AMR surveillance system,41.67398946
173,2021,2.2 AMR surveillance system,33.5456942
173,2022,2.2 AMR surveillance system,70.16695958
174,2017,2.2 AMR surveillance system,17.46485062
174,2018,2.2 AMR surveillance system,20.14499121
174,2019,2.2 AMR surveillance system,21.48506151
174,2020,2.2 AMR surveillance system,28.22934974
174,2021,2.2 AMR surveillance system,33.6115993
174,2022,2.2 AMR surveillance system,32.271529
175,2017,2.2 AMR surveillance system,14.78471002
175,2018,2.2 AMR surveillance system,14.78471002
175,2019,2.2 AMR surveillance system,17.48681898
175,2020,2.2 AMR surveillance system,24.18717047
175,2021,2.2 AMR surveillance system,43.01405975
175,2022,2.2 AMR surveillance system,66.12478032
176,2017,2.2 AMR surveillance system,25.54920914
176,2018,2.2 AMR surveillance system,28.27328647
176,2019,2.2 AMR surveillance system,43.01405975
176,2020,2.2 AMR surveillance system,30.9314587
176,2021,2.2 AMR surveillance system,43.05799649
176,2022,2.2 AMR surveillance system,43.05799649
177,2017,2.2 AMR surveillance system,5.360281195
177,2018,2.2 AMR surveillance system,8.084358524
177,2019,2.2 AMR surveillance system,24.20913884
177,2020,2.2 AMR surveillance system,28.2513181
177,2021,2.2 AMR surveillance system,16.16871705
177,2022,2.2 AMR surveillance system,30.9314587
178,2017,2.2 AMR surveillance system,28.22934974
178,2018,2.2 AMR surveillance system,28.22934974
178,2019,2.2 AMR surveillance system,28.22934974
178,2020,2.2 AMR surveillance system,28.22934974
178,2021,2.2 AMR surveillance system,30.9314587
178,2022,2.2 AMR surveillance system,30.9314587
179,2017,2.2 AMR surveillance system,47.56151142
179,2018,2.2 AMR surveillance system,50.24165202
179,2019,2.2 AMR surveillance system,50.24165202
179,2020,2.2 AMR surveillance system,50.24165202
179,2021,2.2 AMR surveillance system,50.24165202
179,2022,2.2 AMR surveillance system,47.56151142
180,2017,2.2 AMR surveillance system,13.44463972
180,2018,2.2 AMR surveillance system,16.14674868
180,2019,2.2 AMR surveillance system,25.54920914
180,2020,2.2 AMR surveillance system,13.42267135
180,2021,2.2 AMR surveillance system,18.84885764
180,2022,2.2 AMR surveillance system,14.78471002
181,2017,2.2 AMR surveillance system,0
181,2018,2.2 AMR surveillance system,0
181,2019,2.2 AMR surveillance system,0
181,2020,2.2 AMR surveillance system,2.680140598
181,2021,2.2 AMR surveillance system,9.402460457
181,2022,2.2 AMR surveillance system,9.402460457
182,2017,2.2 AMR surveillance system,97.3198594
182,2018,2.2 AMR surveillance system,100
182,2019,2.2 AMR surveillance system,100
182,2020,2.2 AMR surveillance system,100
182,2021,2.2 AMR surveillance system,74.20913884
182,2022,2.2 AMR surveillance system,97.3198594
183,2017,2.2 AMR surveillance system,38.99384886
183,2018,2.2 AMR surveillance system,38.99384886
183,2019,2.2 AMR surveillance system,38.99384886
183,2020,2.2 AMR surveillance system,38.99384886
183,2021,2.2 AMR surveillance system,38.99384886
183,2022,2.2 AMR surveillance system,38.99384886
184,2017,2.2 AMR surveillance system,14.78471002
184,2018,2.2 AMR surveillance system,14.78471002
184,2019,2.2 AMR surveillance system,28.2513181
184,2020,2.2 AMR surveillance system,25.5711775
184,2021,2.2 AMR surveillance system,51.3400703
184,2022,2.2 AMR surveillance system,52.6801406
185,2017,2.2 AMR surveillance system,74.20913884
185,2018,2.2 AMR surveillance system,68.82688928
185,2019,2.2 AMR surveillance system,71.50702988
185,2020,2.2 AMR surveillance system,76.88927944
185,2021,2.2 AMR surveillance system,76.88927944
185,2022,2.2 AMR surveillance system,76.88927944
186,2017,2.2 AMR surveillance system,14.74077329
186,2018,2.2 AMR surveillance system,22.82513181
186,2019,2.2 AMR surveillance system,37.60984183
186,2020,2.2 AMR surveillance system,49.97803163
186,2021,2.2 AMR surveillance system,26.88927944
186,2022,2.2 AMR surveillance system,12.06063269
187,2017,2.2 AMR surveillance system,39.23550088
187,2018,2.2 AMR surveillance system,39.23550088
187,2019,2.2 AMR surveillance system,39.23550088
187,2020,2.2 AMR surveillance system,39.23550088
187,2021,2.2 AMR surveillance system,39.23550088
187,2022,2.2 AMR surveillance system,60.96221441
188,2017,2.2 AMR surveillance system,26.84534271
188,2018,2.2 AMR surveillance system,34.9516696
188,2019,2.2 AMR surveillance system,32.271529
188,2020,2.2 AMR surveillance system,81.19507909
188,2021,2.2 AMR surveillance system,40.35588752
188,2022,2.2 AMR surveillance system,40.35588752
189,2017,2.2 AMR surveillance system,10.74253076
189,2018,2.2 AMR surveillance system,10.74253076
189,2019,2.2 AMR surveillance system,8.040421793
189,2020,2.2 AMR surveillance system,5.360281195
