id,year,subdomain,value,WHO_Region
130,2021,2.5 Public awareness,6.990521327,Region of the Americas
130,2022,2.5 Public awareness,22.98578199,Region of the Americas
131,2017,2.5 Public awareness,13.98104265,South-East Asia Region
131,2018,2.5 Public awareness,13.98104265,South-East Asia Region
131,2019,2.5 Public awareness,13.98104265,South-East Asia Region
131,2020,2.5 Public awareness,22.98578199,South-East Asia Region
131,2021,2.5 Public awareness,34.47867299,South-East Asia Region
131,2022,2.5 Public awareness,63.98104265,South-East Asia Region
132,2017,2.5 Public awareness,20.97156398,Eastern Mediterranean Region
132,2018,2.5 Public awareness,20.97156398,Eastern Mediterranean Region
132,2019,2.5 Public awareness,20.97156398,Eastern Mediterranean Region
132,2020,2.5 Public awareness,47.98578199,Eastern Mediterranean Region
132,2021,2.5 Public awareness,22.98578199,Eastern Mediterranean Region
132,2022,2.5 Public awareness,34.47867299,Eastern Mediterranean Region
133,2017,2.5 Public awareness,6.990521327,Eastern Mediterranean Region
133,2018,2.5 Public awareness,13.98104265,Eastern Mediterranean Region
133,2019,2.5 Public awareness,13.98104265,Eastern Mediterranean Region
133,2020,2.5 Public awareness,13.98104265,Eastern Mediterranean Region
133,2021,2.5 Public awareness,13.98104265,Eastern Mediterranean Region
133,2022,2.5 Public awareness,13.98104265,Eastern Mediterranean Region
134,2017,2.5 Public awareness,31.99052133,African Region
134,2018,2.5 Public awareness,50,African Region
134,2019,2.5 Public awareness,50,African Region
134,2020,2.5 Public awareness,12.5,African Region
134,2021,2.5 Public awareness,15.99526066,African Region
134,2022,2.5 Public awareness,13.98104265,African Region
135,2017,2.5 Public awareness,75,Western Pacific Region
135,2018,2.5 Public awareness,75,Western Pacific Region
135,2019,2.5 Public awareness,75,Western Pacific Region
135,2020,2.5 Public awareness,75,Western Pacific Region
135,2021,2.5 Public awareness,75,Western Pacific Region
135,2022,2.5 Public awareness,75,Western Pacific Region
136,2017,2.5 Public awareness,56.99052133,South-East Asia Region
136,2018,2.5 Public awareness,63.98104265,South-East Asia Region
136,2019,2.5 Public awareness,31.99052133,South-East Asia Region
136,2020,2.5 Public awareness,22.98578199,South-East Asia Region
136,2021,2.5 Public awareness,12.5,South-East Asia Region
136,2022,2.5 Public awareness,25,South-East Asia Region
137,2017,2.5 Public awareness,22.98578199,African Region
137,2018,2.5 Public awareness,25,African Region
137,2019,2.5 Public awareness,37.5,African Region
137,2020,2.5 Public awareness,37.5,African Region
137,2021,2.5 Public awareness,11.492891,African Region
137,2022,2.5 Public awareness,13.98104265,African Region
138,2017,2.5 Public awareness,15.99526066,European Region
138,2018,2.5 Public awareness,15.99526066,European Region
138,2019,2.5 Public awareness,31.99052133,European Region
138,2020,2.5 Public awareness,22.98578199,European Region
138,2021,2.5 Public awareness,22.98578199,European Region
138,2022,2.5 Public awareness,22.98578199,European Region
139,2017,2.5 Public awareness,6.990521327,African Region
139,2018,2.5 Public awareness,22.98578199,African Region
139,2019,2.5 Public awareness,22.98578199,African Region
139,2020,2.5 Public awareness,15.99526066,African Region
139,2021,2.5 Public awareness,22.98578199,African Region
139,2022,2.5 Public awareness,40.99526066,African Region
140,2017,2.5 Public awareness,34.00473934,Region of the Americas
140,2018,2.5 Public awareness,40.99526066,Region of the Americas
140,2019,2.5 Public awareness,22.98578199,Region of the Americas
140,2020,2.5 Public awareness,22.98578199,Region of the Americas
140,2021,2.5 Public awareness,22.98578199,Region of the Americas
140,2022,2.5 Public awareness,22.98578199,Region of the Americas
141,2017,2.5 Public awareness,13.98104265,European Region
141,2018,2.5 Public awareness,13.98104265,European Region
141,2019,2.5 Public awareness,15.99526066,European Region
141,2020,2.5 Public awareness,22.98578199,European Region
141,2021,2.5 Public awareness,22.98578199,European Region
141,2022,2.5 Public awareness,20.97156398,European Region
142,2017,2.5 Public awareness,63.98104265,European Region
142,2018,2.5 Public awareness,63.98104265,European Region
142,2019,2.5 Public awareness,63.98104265,European Region
142,2020,2.5 Public awareness,63.98104265,European Region
142,2021,2.5 Public awareness,34.47867299,European Region
142,2022,2.5 Public awareness,47.98578199,European Region
143,2017,2.5 Public awareness,0,African Region
143,2018,2.5 Public awareness,7.997630332,African Region
143,2019,2.5 Public awareness,7.997630332,African Region
143,2020,2.5 Public awareness,12.5,African Region
143,2021,2.5 Public awareness,0,African Region
143,2022,2.5 Public awareness,0,African Region
144,2017,2.5 Public awareness,50,Western Pacific Region
144,2018,2.5 Public awareness,50,Western Pacific Region
144,2019,2.5 Public awareness,50,Western Pacific Region
144,2020,2.5 Public awareness,50,Western Pacific Region
144,2021,2.5 Public awareness,31.99052133,Western Pacific Region
144,2022,2.5 Public awareness,22.98578199,Western Pacific Region
145,2017,2.5 Public awareness,12.5,African Region
145,2018,2.5 Public awareness,12.5,African Region
145,2019,2.5 Public awareness,12.5,African Region
145,2020,2.5 Public awareness,0,African Region
145,2021,2.5 Public awareness,25,African Region
145,2022,2.5 Public awareness,15.99526066,African Region
146,2017,2.5 Public awareness,25,Region of the Americas
146,2018,2.5 Public awareness,12.5,Region of the Americas
146,2019,2.5 Public awareness,12.5,Region of the Americas
146,2020,2.5 Public awareness,13.98104265,Region of the Americas
146,2021,2.5 Public awareness,11.492891,Region of the Americas
146,2022,2.5 Public awareness,6.990521327,Region of the Americas
147,2017,2.5 Public awareness,29.97630332,European Region
147,2018,2.5 Public awareness,22.98578199,European Region
147,2019,2.5 Public awareness,13.98104265,European Region
147,2020,2.5 Public awareness,27.96208531,European Region
147,2021,2.5 Public awareness,63.98104265,European Region
147,2022,2.5 Public awareness,63.98104265,European Region
148,2017,2.5 Public awareness,15.99526066,African Region
148,2018,2.5 Public awareness,15.99526066,African Region
148,2019,2.5 Public awareness,15.99526066,African Region
148,2020,2.5 Public awareness,15.99526066,African Region
148,2021,2.5 Public awareness,25,African Region
148,2022,2.5 Public awareness,31.99052133,African Region
149,2017,2.5 Public awareness,47.98578199,African Region
149,2018,2.5 Public awareness,47.98578199,African Region
149,2019,2.5 Public awareness,47.98578199,African Region
149,2020,2.5 Public awareness,15.99526066,African Region
149,2021,2.5 Public awareness,47.98578199,African Region
149,2022,2.5 Public awareness,13.98104265,African Region
150,2017,2.5 Public awareness,11.492891,European Region
150,2018,2.5 Public awareness,7.997630332,European Region
150,2019,2.5 Public awareness,3.495260664,European Region
150,2020,2.5 Public awareness,22.98578199,European Region
150,2021,2.5 Public awareness,13.98104265,European Region
150,2022,2.5 Public awareness,13.98104265,European Region
151,2017,2.5 Public awareness,6.990521327,African Region
151,2018,2.5 Public awareness,13.98104265,African Region
151,2019,2.5 Public awareness,13.98104265,African Region
151,2020,2.5 Public awareness,25,African Region
151,2021,2.5 Public awareness,22.98578199,African Region
151,2022,2.5 Public awareness,75,African Region
152,2017,2.5 Public awareness,34.47867299,European Region
152,2018,2.5 Public awareness,34.47867299,European Region
152,2019,2.5 Public awareness,45.97156398,European Region
152,2020,2.5 Public awareness,45.97156398,European Region
152,2021,2.5 Public awareness,34.47867299,European Region
152,2022,2.5 Public awareness,45.97156398,European Region
153,2017,2.5 Public awareness,56.99052133,European Region
153,2018,2.5 Public awareness,63.98104265,European Region
153,2019,2.5 Public awareness,63.98104265,European Region
153,2020,2.5 Public awareness,63.98104265,European Region
153,2021,2.5 Public awareness,63.98104265,European Region
153,2022,2.5 Public awareness,63.98104265,European Region
154,2017,2.5 Public awareness,7.997630332,African Region
154,2018,2.5 Public awareness,7.997630332,African Region
154,2019,2.5 Public awareness,7.997630332,African Region
154,2020,2.5 Public awareness,11.492891,African Region
154,2021,2.5 Public awareness,17.00236967,African Region
154,2022,2.5 Public awareness,0,African Region
155,2017,2.5 Public awareness,18.00947867,African Region
155,2018,2.5 Public awareness,25,African Region
155,2019,2.5 Public awareness,12.5,African Region
155,2020,2.5 Public awareness,25,African Region
155,2021,2.5 Public awareness,25,African Region
155,2022,2.5 Public awareness,25,African Region
156,2017,2.5 Public awareness,63.98104265,European Region
156,2018,2.5 Public awareness,81.99052133,European Region
156,2019,2.5 Public awareness,81.99052133,European Region
156,2020,2.5 Public awareness,81.99052133,European Region
156,2021,2.5 Public awareness,81.99052133,European Region
156,2022,2.5 Public awareness,63.98104265,European Region
157,2017,2.5 Public awareness,47.98578199,Region of the Americas
157,2018,2.5 Public awareness,6.990521327,Region of the Americas
157,2019,2.5 Public awareness,15.99526066,Region of the Americas
157,2020,2.5 Public awareness,20.97156398,Region of the Americas
157,2021,2.5 Public awareness,31.99052133,Region of the Americas
157,2022,2.5 Public awareness,47.98578199,Region of the Americas
158,2017,2.5 Public awareness,31.99052133,African Region
158,2018,2.5 Public awareness,31.99052133,African Region
158,2019,2.5 Public awareness,31.99052133,African Region
158,2020,2.5 Public awareness,31.99052133,African Region
158,2021,2.5 Public awareness,12.5,African Region
158,2022,2.5 Public awareness,15.99526066,African Region
159,2017,2.5 Public awareness,13.98104265,Eastern Mediterranean Region
159,2018,2.5 Public awareness,6.990521327,Eastern Mediterranean Region
159,2019,2.5 Public awareness,0,Eastern Mediterranean Region
159,2020,2.5 Public awareness,13.98104265,Eastern Mediterranean Region
159,2021,2.5 Public awareness,6.990521327,Eastern Mediterranean Region
159,2022,2.5 Public awareness,13.98104265,Eastern Mediterranean Region
160,2017,2.5 Public awareness,31.99052133,African Region
160,2018,2.5 Public awareness,22.98578199,African Region
160,2019,2.5 Public awareness,47.98578199,African Region
160,2020,2.5 Public awareness,47.98578199,African Region
160,2021,2.5 Public awareness,34.47867299,African Region
160,2022,2.5 Public awareness,34.47867299,African Region
161,2017,2.5 Public awareness,40.99526066,European Region
161,2018,2.5 Public awareness,31.99052133,European Region
161,2019,2.5 Public awareness,6.990521327,European Region
161,2020,2.5 Public awareness,6.990521327,European Region
161,2021,2.5 Public awareness,6.990521327,European Region
161,2022,2.5 Public awareness,6.990521327,European Region
162,2017,2.5 Public awareness,11.492891,Western Pacific Region
162,2018,2.5 Public awareness,11.492891,Western Pacific Region
162,2019,2.5 Public awareness,11.492891,Western Pacific Region
162,2020,2.5 Public awareness,11.492891,Western Pacific Region
162,2021,2.5 Public awareness,11.492891,Western Pacific Region
162,2022,2.5 Public awareness,11.492891,Western Pacific Region
163,2017,2.5 Public awareness,13.507109,Eastern Mediterranean Region
163,2018,2.5 Public awareness,17.00236967,Eastern Mediterranean Region
163,2019,2.5 Public awareness,15.99526066,Eastern Mediterranean Region
163,2020,2.5 Public awareness,25,Eastern Mediterranean Region
163,2021,2.5 Public awareness,22.98578199,Eastern Mediterranean Region
163,2022,2.5 Public awareness,7.997630332,Eastern Mediterranean Region
164,2017,2.5 Public awareness,31.99052133,Region of the Americas
164,2018,2.5 Public awareness,31.99052133,Region of the Americas
164,2019,2.5 Public awareness,31.99052133,Region of the Americas
164,2020,2.5 Public awareness,31.99052133,Region of the Americas
164,2021,2.5 Public awareness,31.99052133,Region of the Americas
164,2022,2.5 Public awareness,31.99052133,Region of the Americas
165,2017,2.5 Public awareness,27.96208531,European Region
165,2018,2.5 Public awareness,27.96208531,European Region
165,2019,2.5 Public awareness,13.98104265,European Region
165,2020,2.5 Public awareness,13.98104265,European Region
165,2021,2.5 Public awareness,3.495260664,European Region
165,2022,2.5 Public awareness,3.495260664,European Region
166,2017,2.5 Public awareness,61.492891,Region of the Americas
166,2018,2.5 Public awareness,61.492891,Region of the Americas
166,2019,2.5 Public awareness,61.492891,Region of the Americas
166,2020,2.5 Public awareness,61.492891,Region of the Americas
166,2021,2.5 Public awareness,31.99052133,Region of the Americas
166,2022,2.5 Public awareness,31.99052133,Region of the Americas
167,2017,2.5 Public awareness,31.99052133,African Region
167,2018,2.5 Public awareness,31.99052133,African Region
167,2019,2.5 Public awareness,31.99052133,African Region
167,2020,2.5 Public awareness,31.99052133,African Region
167,2021,2.5 Public awareness,25,African Region
167,2022,2.5 Public awareness,37.5,African Region
168,2017,2.5 Public awareness,13.98104265,African Region
168,2018,2.5 Public awareness,25,African Region
168,2019,2.5 Public awareness,12.5,African Region
168,2020,2.5 Public awareness,11.492891,African Region
168,2021,2.5 Public awareness,15.99526066,African Region
168,2022,2.5 Public awareness,15.99526066,African Region
169,2017,2.5 Public awareness,12.5,African Region
169,2018,2.5 Public awareness,12.5,African Region
169,2019,2.5 Public awareness,12.5,African Region
169,2020,2.5 Public awareness,25,African Region
169,2021,2.5 Public awareness,25,African Region
169,2022,2.5 Public awareness,25,African Region
170,2017,2.5 Public awareness,63.98104265,European Region
170,2018,2.5 Public awareness,63.98104265,European Region
170,2019,2.5 Public awareness,63.98104265,European Region
170,2020,2.5 Public awareness,63.98104265,European Region
170,2021,2.5 Public awareness,63.98104265,European Region
170,2022,2.5 Public awareness,6.990521327,European Region
171,2017,2.5 Public awareness,0,African Region
171,2018,2.5 Public awareness,0,African Region
171,2019,2.5 Public awareness,0,African Region
171,2020,2.5 Public awareness,40.99526066,African Region
171,2021,2.5 Public awareness,11.492891,African Region
171,2022,2.5 Public awareness,47.98578199,African Region
172,2017,2.5 Public awareness,11.492891,Region of the Americas
172,2018,2.5 Public awareness,11.492891,Region of the Americas
172,2019,2.5 Public awareness,45.97156398,Region of the Americas
172,2020,2.5 Public awareness,45.97156398,Region of the Americas
172,2021,2.5 Public awareness,25,Region of the Americas
172,2022,2.5 Public awareness,22.98578199,Region of the Americas
173,2017,2.5 Public awareness,86.01895735,Western Pacific Region
173,2018,2.5 Public awareness,100,Western Pacific Region
173,2019,2.5 Public awareness,63.98104265,Western Pacific Region
173,2020,2.5 Public awareness,45.97156398,Western Pacific Region
173,2021,2.5 Public awareness,63.98104265,Western Pacific Region
173,2022,2.5 Public awareness,100,Western Pacific Region
174,2017,2.5 Public awareness,22.98578199,South-East Asia Region
174,2018,2.5 Public awareness,15.99526066,South-East Asia Region
174,2019,2.5 Public awareness,15.99526066,South-East Asia Region
174,2020,2.5 Public awareness,25,South-East Asia Region
174,2021,2.5 Public awareness,25,South-East Asia Region
174,2022,2.5 Public awareness,22.98578199,South-East Asia Region
175,2017,2.5 Public awareness,47.98578199,Region of the Americas
175,2018,2.5 Public awareness,47.98578199,Region of the Americas
175,2019,2.5 Public awareness,13.98104265,Region of the Americas
175,2020,2.5 Public awareness,20.97156398,Region of the Americas
175,2021,2.5 Public awareness,61.492891,Region of the Americas
175,2022,2.5 Public awareness,61.492891,Region of the Americas
176,2017,2.5 Public awareness,20.97156398,European Region
176,2018,2.5 Public awareness,45.97156398,European Region
176,2019,2.5 Public awareness,20.97156398,European Region
176,2020,2.5 Public awareness,20.97156398,European Region
176,2021,2.5 Public awareness,20.97156398,European Region
176,2022,2.5 Public awareness,20.97156398,European Region
177,2017,2.5 Public awareness,13.98104265,Region of the Americas
177,2018,2.5 Public awareness,22.98578199,Region of the Americas
177,2019,2.5 Public awareness,13.98104265,Region of the Americas
177,2020,2.5 Public awareness,25,Region of the Americas
177,2021,2.5 Public awareness,47.98578199,Region of the Americas
177,2022,2.5 Public awareness,47.98578199,Region of the Americas
178,2017,2.5 Public awareness,65.99526066,Region of the Americas
178,2018,2.5 Public awareness,65.99526066,Region of the Americas
178,2019,2.5 Public awareness,65.99526066,Region of the Americas
178,2020,2.5 Public awareness,65.99526066,Region of the Americas
178,2021,2.5 Public awareness,47.98578199,Region of the Americas
178,2022,2.5 Public awareness,47.98578199,Region of the Americas
179,2017,2.5 Public awareness,6.990521327,African Region
179,2018,2.5 Public awareness,0,African Region
179,2019,2.5 Public awareness,0,African Region
179,2020,2.5 Public awareness,0,African Region
179,2021,2.5 Public awareness,0,African Region
179,2022,2.5 Public awareness,11.492891,African Region
180,2017,2.5 Public awareness,6.990521327,African Region
180,2018,2.5 Public awareness,34.47867299,African Region
180,2019,2.5 Public awareness,34.47867299,African Region
180,2020,2.5 Public awareness,11.492891,African Region
180,2021,2.5 Public awareness,6.990521327,African Region
180,2022,2.5 Public awareness,6.990521327,African Region
181,2017,2.5 Public awareness,0,Eastern Mediterranean Region
181,2018,2.5 Public awareness,0,Eastern Mediterranean Region
181,2019,2.5 Public awareness,0,Eastern Mediterranean Region
181,2020,2.5 Public awareness,0,Eastern Mediterranean Region
181,2021,2.5 Public awareness,3.495260664,Eastern Mediterranean Region
181,2022,2.5 Public awareness,3.495260664,Eastern Mediterranean Region
182,2017,2.5 Public awareness,54.97630332,European Region
182,2018,2.5 Public awareness,47.98578199,European Region
182,2019,2.5 Public awareness,47.98578199,European Region
182,2020,2.5 Public awareness,31.99052133,European Region
182,2021,2.5 Public awareness,31.99052133,European Region
182,2022,2.5 Public awareness,47.98578199,European Region
183,2017,2.5 Public awareness,38.98104265,African Region
183,2018,2.5 Public awareness,38.98104265,African Region
183,2019,2.5 Public awareness,38.98104265,African Region
183,2020,2.5 Public awareness,31.99052133,African Region
183,2021,2.5 Public awareness,31.99052133,African Region
183,2022,2.5 Public awareness,31.99052133,African Region
184,2017,2.5 Public awareness,38.98104265,African Region
184,2018,2.5 Public awareness,47.98578199,African Region
184,2019,2.5 Public awareness,61.492891,African Region
184,2020,2.5 Public awareness,23.992891,African Region
184,2021,2.5 Public awareness,34.47867299,African Region
184,2022,2.5 Public awareness,40.99526066,African Region
185,2017,2.5 Public awareness,45.97156398,European Region
185,2018,2.5 Public awareness,31.99052133,European Region
185,2019,2.5 Public awareness,31.99052133,European Region
185,2020,2.5 Public awareness,31.99052133,European Region
185,2021,2.5 Public awareness,45.97156398,European Region
185,2022,2.5 Public awareness,45.97156398,European Region
186,2017,2.5 Public awareness,22.98578199,Eastern Mediterranean Region
186,2018,2.5 Public awareness,15.99526066,Eastern Mediterranean Region
186,2019,2.5 Public awareness,22.98578199,Eastern Mediterranean Region
186,2020,2.5 Public awareness,47.98578199,Eastern Mediterranean Region
186,2021,2.5 Public awareness,40.99526066,Eastern Mediterranean Region
186,2022,2.5 Public awareness,13.98104265,Eastern Mediterranean Region
187,2017,2.5 Public awareness,40.99526066,Region of the Americas
187,2018,2.5 Public awareness,40.99526066,Region of the Americas
187,2019,2.5 Public awareness,40.99526066,Region of the Americas
187,2020,2.5 Public awareness,13.98104265,Region of the Americas
187,2021,2.5 Public awareness,13.98104265,Region of the Americas
187,2022,2.5 Public awareness,25,Region of the Americas
188,2017,2.5 Public awareness,20.97156398,Western Pacific Region
188,2018,2.5 Public awareness,20.97156398,Western Pacific Region
188,2019,2.5 Public awareness,34.47867299,Western Pacific Region
188,2020,2.5 Public awareness,47.98578199,Western Pacific Region
188,2021,2.5 Public awareness,37.5,Western Pacific Region
188,2022,2.5 Public awareness,6.990521327,Western Pacific Region
189,2017,2.5 Public awareness,13.98104265,Western Pacific Region
189,2018,2.5 Public awareness,13.98104265,Western Pacific Region
189,2019,2.5 Public awareness,22.98578199,Western Pacific Region
189,2020,2.5 Public awareness,13.98104265,Western Pacific Region
189,2021,2.5 Public awareness,13.98104265,Western Pacific Region
189,2022,2.5 Public awareness,22.98578199,Western Pacific Region
190,2017,2.5 Public awareness,54.97630332,European Region
190,2018,2.5 Public awareness,47.98578199,European Region
190,2019,2.5 Public awareness,45.97156398,European Region
190,2020,2.5 Public awareness,63.98104265,European Region
190,2021,2.5 Public awareness,45.97156398,European Region
190,2022,2.5 Public awareness,81.99052133,European Region
191,2017,2.5 Public awareness,59.00473934,Region of the Americas
191,2018,2.5 Public awareness,11.492891,Region of the Americas
191,2019,2.5 Public awareness,11.492891,Region of the Americas
191,2020,2.5 Public awareness,11.492891,Region of the Americas
191,2021,2.5 Public awareness,11.492891,Region of the Americas
191,2022,2.5 Public awareness,15.99526066,Region of the Americas
192,2017,2.5 Public awareness,13.98104265,Region of the Americas
192,2018,2.5 Public awareness,13.98104265,Region of the Americas
192,2019,2.5 Public awareness,13.98104265,Region of the Americas
192,2020,2.5 Public awareness,15.99526066,Region of the Americas
192,2021,2.5 Public awareness,15.99526066,Region of the Americas
192,2022,2.5 Public awareness,15.99526066,Region of the Americas
193,2017,2.5 Public awareness,31.99052133,Western Pacific Region
193,2018,2.5 Public awareness,13.98104265,Western Pacific Region
193,2019,2.5 Public awareness,22.98578199,Western Pacific Region
193,2020,2.5 Public awareness,13.98104265,Western Pacific Region
193,2021,2.5 Public awareness,15.99526066,Western Pacific Region
193,2022,2.5 Public awareness,25,Western Pacific Region
1,2017,2.6 Hygiene and prevention,68.66885397,European Region
1,2018,2.6 Hygiene and prevention,72.96645102,European Region
1,2019,2.6 Hygiene and prevention,73.74048059,European Region
1,2020,2.6 Hygiene and prevention,45.93345656,European Region
1,2021,2.6 Hygiene and prevention,44.38539741,European Region
